"","Course_id","name","department","units","meeting","instructor","rating"
"289","701","Dissertation Ph.D.","ARTH","9","TBA ","Erin Benay","4.7"
"290","701","Dissertation Ph.D.","ARTH","9","TBA ","Andrea Rager","4.1"
"291","701","Dissertation Ph.D.","ARTH","9","TBA ","Elizabeth Bolman",NA
"292","101","Design and Color I","ARTS","3","TBA ","Elina Gertsman","2.8"
"293","101","Design and Color I","ARTS","3","TuTh 1:00 PM - 3:45 PM","George Kozmon","3.1"
"294","106","Creative Drawing I","ARTS","3","TuTh 10:00 AM - 12:45 PM","George Kozmon","3.1"
"295","201","Design and Color II","ARTS","3","MW 2:15 PM - 5:00 PM","David King",NA
"296","201","Design and Color II","ARTS","3","TuTh 1:00 PM - 3:45 PM","George Kozmon","3.1"
"297","206","Creative Drawing II","ARTS","3","TuTh 10:00 AM - 12:45 PM","George Kozmon","3.1"
"298","210","Enameling and Jewelry I","ARTS","3","MW 2:15 PM - 5:00 PM","David King",NA
"299","210","Enameling and Jewelry I","ARTS","3","MW 2:15 PM - 5:00 PM","Margaret Fischer","4.9"
"300","212","Weaving, Fibers, and Textiles I","ARTS","3","MW 9:30 AM - 12:15 PM","Margaret Fischer","4.9"
"301","214","Ceramics I","ARTS","3","TuTh 5:30 PM - 8:30 PM","Adriel Meyer",NA
"302","214","Ceramics I","ARTS","3","TuTh 8:30 AM - 11:15 AM","Martha Lois","2.0"
"303","216","Painting I","ARTS","3","TuTh 1:00 PM - 3:45 PM","Martha Lois","2.0"
"304","220","Photography Studio I","ARTS","3","MW 9:30 AM - 12:15 PM","Tim Shuckerow","2.5"
"305","220","Photography Studio I","ARTS","3","Th 5:30 PM - 8:30 PM","Jerry Birchfield",NA
"306","220","Photography Studio I","ARTS","3","W 5:30 PM - 8:30 PM","Jerry Birchfield",NA
"307","295","Introduction to Art Education","ARTS","3","W 2:15 PM - 5:15 PM","Jerry Birchfield",NA
"308","300","Current Issues in Art Education","ARTS","3","M 2:15 PM - 5:15 PM","Tim Shuckerow","2.5"
"309","302","Architecture and City Design I","ARTS","3","Th 8:30 AM - 11:15 AM","Sandra Noble",NA
"310","310","Enameling and Jewelry II","ARTS","3","TuTh 5:30 PM - 8:30 PM","Sally Levine","4.2"
"311","310","Enameling and Jewelry II","ARTS","3","MW 2:15 PM - 5:00 PM","Margaret Fischer","4.9"
"312","312","Weaving, Fibers, and Textiles II","ARTS","3","MW 9:30 AM - 12:15 PM","Margaret Fischer","4.9"
"313","314","Ceramics II","ARTS","3","TuTh 5:30 PM - 8:30 PM","Adriel Meyer",NA
"314","314","Ceramics II","ARTS","3","TuTh 8:30 AM - 11:15 AM","Martha Lois","2.0"
"315","316","Painting II","ARTS","3","TuTh 1:00 PM - 3:45 PM","Martha Lois","2.0"
"316","320","Photography Studio II","ARTS","3","MW 9:30 AM - 12:15 PM","Tim Shuckerow","2.5"
"317","322","Digital Photography I","ARTS","3","Tu 5:30 PM - 8:30 PM","Lori Kella",NA
"318","325","Creative Photography","ARTS","3","Tu 5:30 PM - 8:30 PM","Barney Taxel","4.0"
"319","365B","Design and Color","ARTS","3","M 5:30 PM - 8:30 PM","Jerry Birchfield",NA
"320","365B","Design and Color","ARTS","3","TuTh 10:00 AM - 12:45 PM","George Kozmon","3.1"
"321","365C","Enameling and Jewelry","ARTS","3","TuTh 1:00 PM - 3:45 PM","George Kozmon","3.1"
"322","365D","B&amp;W Photography Studio","ARTS","3","MW 2:15 PM - 5:00 PM","Margaret Fischer","4.9"
"323","365G","Ceramics","ARTS","3","Tu 5:30 PM - 8:30 PM","Lori Kella",NA
"324","365G","Ceramics","ARTS","3","TuTh 8:30 AM - 11:15 AM","Martha Lois","2.0"
"325","385","Clinical/Field Based Experience I","ARTS","1","TuTh 1:00 PM - 3:45 PM","Martha Lois","2.0"
"326","386","Clinical/Field Based Experience II","ARTS","1","Th 1:00 PM - 3:45 PM","Sandra Noble",NA
"327","387","Clinical/Field Based Experience III","ARTS","1","TBA ","Sandra Noble",NA
"328","393","Art Content, Pedagogy, Methodology, and Assessment","ARTS","3","TBA ","Sandra Noble",NA
"329","399","Independent Study in Art Studio","ARTS","3","W 2:15 PM - 5:15 PM","Tim Shuckerow","2.5"
"330","399","Independent Study in Art Studio","ARTS","3","TBA ","Martha Lois","2.0"
"331","399","Independent Study in Art Studio","ARTS","3","TBA ","Tim Shuckerow","2.5"
"332","399","Independent Study in Art Studio","ARTS","3","TBA ","Jerry Birchfield",NA
"333","399","Independent Study in Art Studio","ARTS","3","TBA ","Tim Shuckerow","2.5"
"334","399","Independent Study in Art Studio","ARTS","3","TBA ","Sally Levine","4.2"
"335","399","Independent Study in Art Studio","ARTS","3","TBA ","Staff",NA
"336","399","Independent Study in Art Studio","ARTS","3","TBA ","Tim Shuckerow","2.5"
"337","399","Independent Study in Art Studio","ARTS","3","TBA ","Margaret Fischer","4.9"
"338","400","Current Issues in Art Education","ARTS","3","TBA ","George Kozmon","3.1"
"339","402","Architecture and City Design I","ARTS","3","Th 8:30 AM - 11:15 AM","Sandra Noble",NA
"340","493","Art Content, Pedagogy, Methodology, and Assessment","ARTS","3","TuTh 5:30 PM - 8:30 PM","Sally Levine","4.2"
"341","605","Final Creative Thesis","ARTS","3","W 2:15 PM - 5:15 PM","Tim Shuckerow","2.5"
"342","132","Introduction to Modern East Asia","ASIA","3","TBA ","Tim Shuckerow","2.5"
"343","320","Chinese Popular Culture","ASIA","3","TuTh 10:00 AM - 11:15 AM","James Bonk",NA
"344","101","Introduction to the Sun and Its Planets","ASTR","3","MW 12:45 PM - 2:00 PM","Crystal Myhre",NA
"345","103","Introduction to the Stars, Galaxies, and the Universe","ASTR","3","TuTh 11:30 AM - 12:45 PM","Stacy McGaugh","3.9"
"346","221","Stars and Planets","ASTR","3","MW 12:45 PM - 2:00 PM","Jeffrey Kriessler","2.7"
"347","309","Astrophysics Seminar I","ASTR","1","MW 12:45 PM - 2:00 PM","William Janesh",NA
"348","323","The Local Universe","ASTR","3","Tu 4:00 PM - 5:00 PM","R Luck",NA
"349","351","Astronomy Capstone Project","ASTR","3","TuTh 11:30 AM - 12:45 PM","James Mihos","4.4"
"350","369","Undergraduate Research","ASTR","3","TBA ","R Luck",NA
"351","423","The Local Universe","ASTR","3","TBA ","Stacy McGaugh","3.9"
"352","497","Special Topics in Astronomy","ASTR","3","TuTh 11:30 AM - 12:45 PM","James Mihos","4.4"
"353","601","Research","ASTR","18","TBA ","Stacy McGaugh","3.9"
"354","701","Dissertation Ph.D.","ASTR","9","TBA ","Stacy McGaugh","3.9"
"355","335","Introduction to Fintech","BAFI","3","TBA ","Stacy McGaugh","3.9"
"356","355","Corporate Finance","BAFI","3","MW 12:45 PM - 2:00 PM","Gregory Harmon",NA
"357","355","Corporate Finance","BAFI","3","MW 9:00 AM - 10:15 AM","Li Wang","4.7"
"358","356","Investments","BAFI","3","MW 3:20 PM - 4:35 PM","Li Wang","4.7"
"359","357","Financial Modeling, Analysis and Decision Making","BAFI","3","TuTh 8:30 AM - 9:45 AM","Gregory Harmon",NA
"360","358","Intermediate Corporate Finance","BAFI","3","TuTh 1:00 PM - 2:15 PM","Lakshmi Balasubramanyan","2.6"
"361","359","Cases in Finance","BAFI","3","TuTh 2:30 PM - 3:45 PM","Jose Olavarria Baeza",NA
"362","361","Empirical Analysis in Finance","BAFI","3","MW 9:00 AM - 10:15 AM","Scott Fine","4.6"
"363","404","Financial Modeling","BAFI","3","TuTh 10:00 AM - 11:15 AM","Leonardo Madureira","3.6"
"364","404","Financial Modeling","BAFI","3","M 9:00 AM - 11:45 AM","Marybeth Keeler,Ralitsa Petkova",NA
"365","404","Financial Modeling","BAFI","3","M 12:00 PM - 2:45 PM","Marybeth Keeler,Ralitsa Petkova",NA
"366","430","Derivatives and Risk Management","BAFI","3","W 3:00 PM - 5:45 PM","Marybeth Keeler,Ralitsa Petkova",NA
"367","430","Derivatives and Risk Management","BAFI","3","Tu 3:00 PM - 5:45 PM","Peter Ritchken","4.3"
"368","430","Derivatives and Risk Management","BAFI","3","Tu 6:00 PM - 8:30 PM","Marybeth Keeler,Peter Ritchken",NA
"369","434","Financial Analytics and Banking","BAFI","3","Tu 8:30 AM - 11:15 AM","Marybeth Keeler,Peter Ritchken",NA
"370","434","Financial Analytics and Banking","BAFI","3","M 9:00 AM - 11:45 AM","Lakshmi Balasubramanyan,Marybeth Keeler",NA
"371","435","Empirical Finance","BAFI","3","M 6:00 PM - 8:30 PM","Lakshmi Balasubramanyan","2.6"
"372","435","Empirical Finance","BAFI","3","W 8:30 AM - 11:15 AM","Leonardo Madureira,Marybeth Keeler",NA
"373","435","Empirical Finance","BAFI","3","W 12:00 PM - 2:45 PM","Leonardo Madureira,Marybeth Keeler",NA
"374","450","Mergers and Acquisitions","BAFI","3","W 6:00 PM - 8:45 PM","Leonardo Madureira,Marybeth Keeler",NA
"375","460","Investment Strategies","BAFI","3","W 6:00 PM - 8:30 PM","Scott Fine","4.6"
"376","491","Python Programming w Appl in Finance","BAFI","3","W 12:00 PM - 2:45 PM","Marybeth Keeler,Ralitsa Petkova",NA
"377","210","Perspectives on Health: Introduction to Medical Humanities and Social Medicine","BETH","3","Th 8:30 AM - 11:15 AM","Peter Ritchken","4.3"
"378","271","Bioethics: Dilemmas","BETH","3","TuTh 11:30 AM - 12:45 PM","Julia Knopes","5.0"
"379","271","Bioethics: Dilemmas","BETH","3","TuTh 2:30 PM - 3:45 PM","Monica Gerrek","5.0"
"380","302","Independent Studies in Bioethics","BETH","3","MW 3:00 PM - 4:30 PM","Jason Gatliff",NA
"381","302","Independent Studies in Bioethics","BETH","3","TBA ","Monica Gerrek","5.0"
"382","302","Independent Studies in Bioethics","BETH","3","TBA ","Eileen Anderson-Fye","4.7"
"383","302","Independent Studies in Bioethics","BETH","3","TBA ","Mark Aulisio",NA
"384","302","Independent Studies in Bioethics","BETH","3","TBA ","Aaron Goldenberg",NA
"385","302","Independent Studies in Bioethics","BETH","3","TBA ","Staff",NA
"386","302","Independent Studies in Bioethics","BETH","3","TBA ","Patricia Marshall",NA
"387","302","Independent Studies in Bioethics","BETH","3","TBA ","Staff",NA
"388","302","Independent Studies in Bioethics","BETH","3","TBA ","Susan Stagno",NA
"389","302","Independent Studies in Bioethics","BETH","3","TBA ","Stuart Youngner",NA
"390","302","Independent Studies in Bioethics","BETH","3","TBA ","Marsha Michie",NA
"391","302","Independent Studies in Bioethics","BETH","3","TBA ","Jonathan Sadowsky","4.4"
"392","302","Independent Studies in Bioethics","BETH","3","TBA ","Jason Gatliff",NA
"393","315C","International Bioethics Policy and Practice: Health Care Costa Rica","BETH","3","TBA ","Insoo Hyun","4.7"
"394","371C","Advanced Bioethics: Clinical Observation","BETH","1","F 4:45 PM - 6:00 PM","Michael Householder,Suzanne Rivera",NA
"395","371C","Advanced Bioethics: Clinical Observation","BETH","1","Sa 1:00 PM - 3:00 PM","Michael Householder,Suzanne Rivera",NA
"396","371C","Advanced Bioethics: Clinical Observation","BETH","1","Sa 1:00 PM - 3:00 PM","Michael Householder,Suzanne Rivera",NA
"397","401","Foundations in Bioethics I","BETH","6","TBA ","Michael Householder,Suzanne Rivera",NA
"398","403","Mental Illness and Bioethics in Film and Literature","BETH","1.5","Tu 2:30 PM - 4:00 PM","Leah Jeunnette",NA
"399","405","Clinical Ethics Rotation","BETH","3","M 3:00 PM - 4:00 PM","Jason Gatliff",NA
"400","406","Society, Religion, and Bioethics","BETH","3","W 10:00 AM - 11:00 AM","Jason Gatliff",NA
"401","410","Foundations of Medicine, Society and Culture","BETH","3","TuTh 5:30 PM - 8:00 PM","Mark Aulisio",NA
"402","411","Narrative Medicine:  Methodology in patient-centered medical education","BETH","3","F 2:00 PM - 5:00 PM","Sana Loue",NA
"403","415C","International Bioethics Policy and Practice: Health Care Costa Rica","BETH","3","F 2:00 PM - 5:00 PM","Sana Loue",NA
"404","423","Neuroethics","BETH","3","F 2:00 PM - 5:00 PM","Sana Loue",NA
"405","503","Research Ethics and Regulation","BETH","3","F 2:00 PM - 5:00 PM","Sana Loue",NA
"406","602","Special Topics in Bioethics","BETH","3","F 2:00 PM - 5:00 PM","Sana Loue",NA
"407","602","Special Topics in Bioethics","BETH","3","F 2:00 PM - 5:00 PM","Sana Loue",NA
"408","602","Special Topics in Bioethics","BETH","3","TBA ","Leah Jeunnette",NA
"409","602","Special Topics in Bioethics","BETH","3","W 4:00 PM - 7:00 PM","Sana Loue",NA
"410","602","Special Topics in Bioethics","BETH","3","W 1:00 PM - 3:30 PM","Eileen Anderson-Fye,Jonathan Sadowsky",NA
"411","602","Special Topics in Bioethics","BETH","3","Tu 12:30 PM - 3:30 PM","Susan Stagno",NA
"412","602","Special Topics in Bioethics","BETH","3","F 4:45 PM - 6:00 PM","Michael Householder,Suzanne Rivera",NA
"413","602","Special Topics in Bioethics","BETH","3","Sa 1:00 PM - 3:00 PM","Michael Householder,Suzanne Rivera",NA
"414","602","Special Topics in Bioethics","BETH","3","Sa 1:00 PM - 3:00 PM","Michael Householder,Suzanne Rivera",NA
"415","602","Special Topics in Bioethics","BETH","3","TBA ","Michael Householder,Suzanne Rivera",NA
"416","602","Special Topics in Bioethics","BETH","3","Th 1:00 PM - 3:30 PM","Lauren Sankary",NA
"417","602","Special Topics in Bioethics","BETH","3","M 2:45 PM - 4:45 PM","Patricia Marshall",NA
"418","602","Special Topics in Bioethics","BETH","3","TBA ","Mark Aulisio",NA
"419","602","Special Topics in Bioethics","BETH","3","TBA ","Stuart Youngner",NA
"420","602","Special Topics in Bioethics","BETH","3","TBA ","Insoo Hyun","4.7"
"421","602","Special Topics in Bioethics","BETH","3","TBA ","Sana Loue",NA
"422","602","Special Topics in Bioethics","BETH","3","TBA ","Aaron Goldenberg",NA
"423","307","Introduction to Biochemistry: From Molecules To Medical Science","BIOC","4","TBA ","Jessica Berg","1.0"
"424","312","Proteins and Enzymes","BIOC","3","TBA ","Eileen Anderson-Fye","4.7"
"425","373","Biochemistry SAGES Seminar","BIOC","3","TBA ","Patricia Marshall",NA
"426","373","Biochemistry SAGES Seminar","BIOC","3","TBA ","Monica Gerrek","5.0"
"427","373","Biochemistry SAGES Seminar","BIOC","3","TBA ","Susan Stagno",NA
"428","373","Biochemistry SAGES Seminar","BIOC","3","TBA ","Marsha Michie",NA
"429","391","Research Project","BIOC","9","TBA ","Nicole Deming",NA
"430","391","Research Project","BIOC","9","TBA ","Robert Guerin",NA
"431","391","Research Project","BIOC","9","TBA ","Oliver Schirokauer",NA
"432","391","Research Project","BIOC","9","TBA ","Jason Gatliff",NA
"433","391","Research Project","BIOC","9","TBA ","Kavita Arora",NA
"434","391","Research Project","BIOC","9","TBA ","Lauren Sankary",NA
"435","391","Research Project","BIOC","9","TuWThF 8:25 AM - 9:15 AM","Martin Snider","3.3"
"436","391","Research Project","BIOC","9","MWF 9:30 AM - 10:20 AM","Susan Wang","4.0"
"437","391","Research Project","BIOC","9","TuTh 2:30 PM - 3:45 PM","Susan Wang","4.0"
"438","391","Research Project","BIOC","9","TuTh 2:30 PM - 3:45 PM","Susan Wang","4.0"
"439","393","Senior Capstone Experience","BIOC","3","TuTh 2:30 PM - 3:45 PM","Susan Wang","4.0"
"440","407","Introduction to Biochemistry: From Molecules To Medical Science","BIOC","4","TuTh 2:30 PM - 3:45 PM","Susan Wang","4.0"
"441","412","Proteins and Enzymes","BIOC","3","TBA ","Hung-Ying Kao","1.9"
"442","420","Current Topics in Cancer","BIOC","3","TBA ","Paul Carey","3.3"
"443","452","Nutritional Biochemistry and Metabolism","BIOC","3","TBA ","Focco Van den Akker",NA
"444","500","Biotechnology Laboratory: Molecular Biology Basics","BIOC","1","TBA ","Vivien Yee","3.3"
"445","501","Biochemical and Cellular Techniques for Biotechnology","BIOC","3","TBA ","Nelson Phillips",NA
"446","511","Practice and Professionalism in Biotechnology","BIOC","1","TBA ","Marianne Pusztai-Carey","4.5"
"447","528","Contemporary Approaches to Drug Discovery","BIOC","3","TBA ","Martin Snider","3.3"
"448","601","Biochemical Research","BIOC","18","TBA ","William Merrick",NA
"449","601","Biochemical Research","BIOC","18","TBA ","David Samols","3.5"
"450","601","Biochemical Research","BIOC","18","TBA ","Susan Wang","4.0"
"451","601","Biochemical Research","BIOC","18","TBA ","David Samols","3.5"
"452","601","Biochemical Research","BIOC","18","TuWThF 8:25 AM - 9:15 AM","Martin Snider","3.3"
"453","601","Biochemical Research","BIOC","18","MWF 9:30 AM - 10:20 AM","Susan Wang","4.0"
"454","601","Biochemical Research","BIOC","18","W 3:00 PM - 5:00 PM","Stanley Adoro,Stephen Fink",NA
"455","601","Biochemical Research","BIOC","18","TuTh 4:00 PM - 5:15 PM","Colleen Croniger","3.1"
"456","601","Biochemical Research","BIOC","18","W 1:00 PM - 4:00 PM","Susan Wang","4.0"
"457","601","Biochemical Research","BIOC","18","TuTh 10:00 AM - 11:15 AM","Focco Van den Akker,Hung-Ying Kao",NA
"458","601","Biochemical Research","BIOC","18","Tu 11:30 AM - 12:20 PM","Vivien Yee","3.3"
"459","601","Biochemical Research","BIOC","18","WF 1:00 PM - 2:30 PM","Chris Dealwis,Sichun Yang,Yoshikazu Imanishi",NA
"460","601","Biochemical Research","BIOC","18","TBA ","David Buchner",NA
"461","601","Biochemical Research","BIOC","18","TBA ","Menachem Shoham",NA
"462","601","Biochemical Research","BIOC","18","TBA ","Eckhard Jankowsky",NA
"463","601","Biochemical Research","BIOC","18","TBA ","William Merrick",NA
"464","601","Biochemical Research","BIOC","18","TBA ","Paul Carey","3.3"
"465","601","Biochemical Research","BIOC","18","TBA ","David Danielpour",NA
"466","601","Biochemical Research","BIOC","18","TBA ","Jeffery Coller",NA
"467","601","Biochemical Research","BIOC","18","TBA ","Pamela Davis",NA
"468","601","Biochemical Research","BIOC","18","TBA ","Hung-Ying Kao","1.9"
"469","601","Biochemical Research","BIOC","18","TBA ","Focco Van den Akker",NA
"470","601","Biochemical Research","BIOC","18","TBA ","Paul Fox",NA
"471","601","Biochemical Research","BIOC","18","TBA ","Vivien Yee","3.3"
"472","601","Biochemical Research","BIOC","18","TBA ","Saba Valadkhan",NA
"473","601","Biochemical Research","BIOC","18","TBA ","Martin Snider","3.3"
"474","611","Biochemistry Seminar I","BIOC","1","TBA ","Kristian Baker",NA
"475","641","Proposition I","BIOC","2","TBA ","Jonatha Gott",NA
"476","651","Thesis M.S.","BIOC","6","TBA ","Timothy Nilsen",NA
"477","651","Thesis M.S.","BIOC","6","TBA ","Marion Skalweit",NA
"478","651","Thesis M.S.","BIOC","6","TBA ","Ahmad Khalil",NA
"479","651","Thesis M.S.","BIOC","6","TBA ","Donny Licatalosi",NA
"480","651","Thesis M.S.","BIOC","6","TBA ","Jonathan Stamler",NA
"481","651","Thesis M.S.","BIOC","6","TBA ","Scott Welford",NA
"482","651","Thesis M.S.","BIOC","6","TBA ","Robert Bonomo",NA
"483","651","Thesis M.S.","BIOC","6","TBA ","Johannes Von Lintig",NA
"484","651","Thesis M.S.","BIOC","6","TBA ","Jun Qin",NA
"485","651","Thesis M.S.","BIOC","6","TBA ","Maria Hatzoglou",NA
"486","651","Thesis M.S.","BIOC","6","M 12:00 PM - 12:50 PM","Vivien Yee","3.3"
"487","651","Thesis M.S.","BIOC","6","TBA ","Martin Snider","3.3"
"488","651","Thesis M.S.","BIOC","6","TBA ","William Merrick",NA
"489","651","Thesis M.S.","BIOC","6","TBA ","David Buchner",NA
"490","651","Thesis M.S.","BIOC","6","TBA ","Paul Carey","3.3"
"491","651","Thesis M.S.","BIOC","6","TBA ","Jeffery Coller",NA
"492","651","Thesis M.S.","BIOC","6","TBA ","David Danielpour",NA
"493","701","Dissertation Ph.D.","BIOC","9","TBA ","Paul Fox",NA
"494","701","Dissertation Ph.D.","BIOC","9","TBA ","Menachem Shoham",NA
"495","701","Dissertation Ph.D.","BIOC","9","TBA ","Vivien Yee","3.3"
"496","701","Dissertation Ph.D.","BIOC","9","TBA ","Kristian Baker",NA
"497","701","Dissertation Ph.D.","BIOC","9","TBA ","Timothy Nilsen",NA
"498","701","Dissertation Ph.D.","BIOC","9","TBA ","Saba Valadkhan",NA
"499","701","Dissertation Ph.D.","BIOC","9","TBA ","Jonathan Stamler",NA
"500","701","Dissertation Ph.D.","BIOC","9","TBA ","Martin Snider","3.3"
"501","701","Dissertation Ph.D.","BIOC","9","TBA ","Robert Bonomo",NA
"502","701","Dissertation Ph.D.","BIOC","9","TBA ","Johannes Von Lintig",NA
"503","701","Dissertation Ph.D.","BIOC","9","TBA ","Jun Qin",NA
